,,,,01-Dec-16,,02-Dec-16,,03-Dec-16,,04-Dec-16,,05-Dec-16,,06-Dec-16,,07-Dec-16,,08-Dec-16,,09-Dec-16,,10-Dec-16,,11-Dec-16,,12-Dec-16,,13-Dec-16,,14-Dec-16,,15-Dec-16,,16-Dec-16,,17-Dec-16,,18-Dec-16,,19-Dec-16,,20-Dec-16,,21-Dec-16,,22-Dec-16,,23-Dec-16,,24-Dec-16,,25-Dec-16,,26-Dec-16,,27-Dec-16,,28-Dec-16,,29-Dec-16,,30-Dec-16,,31-Dec-16,,01-Jan-17,,02-Jan-17,,03-Jan-17,,04-Jan-17,,05-Jan-17,,06-Jan-17,,07-Jan-17,,08-Jan-17,,09-Jan-17,,10-Jan-17,,11-Jan-17,,12-Jan-17,,13-Jan-17,,14-Jan-17,,15-Jan-17,,16-Jan-17,,17-Jan-17,,18-Jan-17,,19-Jan-17,,20-Jan-17,,21-Jan-17,,22-Jan-17,,23-Jan-17,,24-Jan-17,,25-Jan-17,,26-Jan-17,,27-Jan-17,,28-Jan-17,,29-Jan-17,,30-Jan-17,,31-Jan-17,,01-Feb-17,,02-Feb-17,,03-Feb-17,,04-Feb-17,,05-Feb-17,,06-Feb-17,,07-Feb-17,,08-Feb-17,,09-Feb-17,,10-Feb-17,,11-Feb-17,,12-Feb-17,,13-Feb-17,,14-Feb-17,,15-Feb-17,,16-Feb-17,,17-Feb-17,,18-Feb-17,,19-Feb-17,,20-Feb-17,,21-Feb-17,,22-Feb-17,,23-Feb-17,,24-Feb-17,,25-Feb-17,,26-Feb-17,,27-Feb-17,,28-Feb-17,,01-Mar-17,,02-Mar-17,,03-Mar-17,,04-Mar-17,,05-Mar-17,,06-Mar-17,,07-Mar-17,,08-Mar-17,,09-Mar-17,,10-Mar-17,,11-Mar-17,,12-Mar-17,
North Of England Commissioning Region,,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,89,68,89,70,89,60,89,56,89,71,89,73,89,72,89,71,89,69,89,67,89,65,89,73,89,72,89,68,89,73,89,74,89,69,89,67,89,71,89,72,89,73,89,65,89,60,89,58,89,65,89,61,89,58,89,66,89,73,89,70,89,64,89,61,89,55,89,70,89,77,89,77,89,71,89,72,89,70,89,71,89,76,89,75,86,85,86,73,86,72,86,69,86,70,86,70,86,72,86,72,86,72,86,66,86,65,87,73,86,74,86,75,86,81,86,75,86,74,86,72,86,79,86,76,86,79,86,80,86,72,86,68,86,66,86,71,86,80,86,74,86,78,86,78,86,70,86,66,86,69,86,70,86,67,86,74,86,66,86,71,86,67,86,72,86,70,86,70,86,71,86,72,86,62,86,62,86,69,86,67,86,78,86,79,86,69,86,65,86,63,86,71,86,75,86,76,86,73,86,69,86,62,86,59
North Of England Commissioning Region,,RFR,The Rotherham NHS Foundation Trust,26,16,13,8,13,8,13,8,13,8,13,10,13,9,13,9,13,8,13,7,13,7,13,3,13,9,13,9,13,9,13,11,13,11,13,11,13,11,13,9,13,10,13,9,13,9,13,8,13,11,13,7,13,6,13,9,13,12,13,12,13,11,13,10,13,10,13,10,13,9,13,8,13,8,13,9,13,11,13,9,13,9,13,10,13,9,13,9,13,8,13,10,13,4,13,4,13,8,13,10,13,8,13,6,13,6,13,8,13,8,13,9,13,7,13,9,13,9,13,10,13,13,13,13,13,13,13,11,13,11,13,10,13,11,14,10,14,10,14,12,14,12,14,9,14,9,14,9,14,10,14,10,14,10,14,11,14,9,14,9,14,9,14,10,14,11,13,8,14,9,14,8,14,9,14,10,13,10,13,12,13,10,13,11,13,9,13,9,13,10,14,9,14,9,13,8,13,8,14,10,14,10,14,10
North Of England Commissioning Region,,RET,The Walton Centre NHS Foundation Trust,N/A,N/A,20,16,20,14,20,14,20,15,20,20,20,16,20,16,20,18,20,17,20,17,20,20,20,17,20,20,20,16,20,18,20,19,20,16,20,15,20,15,20,16,20,17,20,15,20,15,20,15,20,14,20,14,20,15,20,17,20,16,20,16,20,16,20,16,20,19,20,16,20,17,20,19,20,19,20,16,20,17,20,16,20,12,20,15,20,17,20,17,20,16,20,18,20,18,20,16,20,16,20,18,20,16,20,16,20,18,20,19,20,17,20,14,20,15,20,16,20,16,20,17,20,17,20,16,20,17,20,15,20,16,20,17,20,19,20,20,20,17,20,16,20,18,20,18,20,16,20,15,20,17,20,18,20,18,20,16,20,16,20,16,20,14,20,14,20,16,20,18,20,16,20,16,20,15,20,15,20,16,20,16,20,17,20,18,20,18,20,14,20,14,20,15,20,17,20,17,20,12,20,12,20,14
North Of England Commissioning Region,,RM2,University Hospital Of South Manchester NHS Foundation Trust,44,44,46,43,44,42,39,38,40,39,41,10,42,39,42,40,39,34,41,37,41,34,42,36,41,33,41,31,41,33,42,35,36,27,38,26,37,33,32,30,38,30,39,36,39,36,38,34,38,34,38,37,39,37,40,37,40,37,39,39,39,39,39,39,41,28,43,33,47,43,47,43,46,41,43,41,37,36,0,0,41,37,43,39,43,39,44,41,41,38,30,29,30,29,33,32,41,32,38,31,37,30,34,28,29,28,37,35,38,35,42,38,43,38,44,37,48,44,47,44,42,40,43,38,43,43,44,42,42,40,43,40,42,40,42,40,42,41,40,39,44,40,45,42,45,44,42,40,42,42,42,36,42,36,41,40,43,38,43,42,43,36,43,40,41,41,42,42,42,42,43,40,43,40,36,36,41,39,41,39,43,41,34,32,41,40,39,39,39,36,41,40,41,41,41,40,45,42,41,39,41,38,35,32
North Of England Commissioning Region,,RTX,University Hospitals Of Morecambe Bay NHS Foundation Trust,14,12,14,9,14,6,14,11,14,12,14,11,14,13,14,11,14,11,14,12,14,12,14,13,14,14,14,13,14,11,14,12,14,12,14,11,14,9,14,9,14,11,14,9,14,9,14,8,14,2,14,7,14,5,14,8,14,11,14,11,14,13,14,12,14,12,14,13,14,13,14,13,14,13,14,11,14,13,14,11,14,12,14,13,14,14,14,12,14,13,14,14,14,13,14,11,14,11,14,11,14,11,14,12,14,11,14,11,14,13,14,13,14,13,14,9,14,8,14,11,14,12,14,9,14,10,14,12,14,12,14,13,14,13,14,13,14,8,14,11,14,10,14,10,14,10,14,11,14,13,14,12,14,14,14,11,14,10,14,10,14,11,14,14,14,14,14,14,14,13,14,14,14,13,14,11,14,12,14,12,14,13,14,13,14,11,14,12,14,13,14,14,14,13,14,13,14,13,14,12,14,14,14,13
North Of England Commissioning Region,,RWW,Warrington And Halton Hospitals NHS Foundation Trust,18,13,18,14,18,14,18,13,18,11,18,13,18,15,18,15,18,16,18,15,18,17,18,18,18,15,18,15,18,18,18,14,18,12,18,13,18,13,18,12,18,12,18,13,18,12,18,10,18,10,18,12,18,13,18,13,18,14,18,16,18,14,18,17,18,17,18,16,18,18,18,18,18,17,18,17,18,18,0,0,18,18,18,18,18,14,18,12,18,17,18,14,18,13,18,12,18,11,18,14,18,14,18,16,18,18,18,17,18,18,18,17,18,16,18,16,18,16,18,16,18,15,18,18,18,15,18,16,18,16,18,16,18,16,18,16,18,15,18,18,18,17,18,17,18,17,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,17,18,17,18,18,18,18,18,16,18,18,18,17,18,17,18,17,18,16,18,18,18,18,18,18,18,15,18,18,18,17,18,15,18,14,18,15
North Of England Commissioning Region,,RBL,Wirral University Teaching Hospital NHS Foundation Trust,17,17,17,13,17,17,17,16,17,16,17,17,17,17,17,16,17,17,17,16,17,16,17,16,17,15,17,15,17,16,17,15,17,16,17,16,17,16,17,15,17,15,17,14,17,11,17,14,17,14,17,16,17,14,17,17,17,17,17,15,17,16,17,16,17,16,17,16,17,17,17,15,17,13,17,14,17,15,17,16,17,16,17,15,17,14,17,17,17,16,17,16,17,17,17,17,18,16,18,15,18,12,18,12,18,15,18,16,18,15,18,16,18,14,18,16,18,16,18,16,18,15,18,16,18,15,18,15,18,14,18,15,18,14,18,16,18,16,18,17,18,17,18,14,18,16,18,14,18,15,18,17,18,16,18,15,18,16,18,17,18,15,18,16,18,17,18,16,18,17,18,16,18,14,18,17,18,18,18,17,18,16,18,14,18,18,18,17,18,16,18,16,18,17,18,15,18,16,18,17,18,12,18,18
North Of England Commissioning Region,,RRF,"Wrightington, Wigan And Leigh NHS Foundation Trust",11,5,0,0,0,0,11,3,11,3,11,4,11,6,11,6,0,0,0,0,11,8,11,8,11,7,11,8,11,8,11,9,11,8,11,7,11,7,11,9,11,7,11,7,0,0,11,7,0,0,0,0,11,7,11,5,11,7,11,8,11,7,0,0,11,7,11,9,11,8,11,8,11,10,11,9,11,7,11,10,11,8,11,10,11,8,11,10,7,3,11,7,11,7,11,10,11,8,11,10,11,10,11,9,11,10,11,10,11,8,11,8,11,7,11,9,11,11,11,9,11,9,11,6,11,8,11,7,11,7,11,9,11,8,11,9,11,7,11,9,11,7,11,7,11,8,11,10,11,9,11,9,11,7,11,8,0,0,0,0,11,6,11,5,11,7,11,7,11,8,11,9,11,9,11,11,11,11,11,9,11,8,11,5,11,6,11,5,11,5,11,7,11,8,11,7,11,7,11,5,11,8,11,9
North Of England Commissioning Region,,RCB,York Teaching Hospital NHS Foundation Trust,18,16,18,16,18,16,18,16,18,14,18,16,18,17,18,17,18,17,18,14,18,14,18,14,18,15,18,14,18,13,18,18,18,14,18,15,0,0,18,16,18,16,18,16,18,14,18,16,18,16,18,16,18,15,18,17,18,17,18,17,18,17,18,17,18,18,18,18,18,17,19,18,19,15,19,16,19,17,19,18,19,19,19,18,19,18,19,18,19,16,19,18,19,15,19,17,19,19,19,16,19,18,19,18,19,17,19,16,19,16,19,16,19,18,19,17,19,15,19,15,19,14,19,15,19,16,19,16,19,17,19,16,19,17,19,17,19,18,19,18,19,18,19,18,19,17,19,18,19,18,19,18,19,19,19,18,19,18,19,18,19,18,19,16,19,18,19,18,19,18,19,15,19,13,19,15,19,15,19,15,19,16,19,16,19,11,19,13,19,14,19,16,19,17,19,13,19,18,19,18,19,16,19,16
South Of England Commissioning Region,,RTK,Ashford And St Peter's Hospitals NHS Foundation Trust,13,10,13,12,13,10,13,10,13,12,13,12,13,11,13,12,13,10,13,10,13,9,13,9,13,11,13,9,13,9,13,13,13,13,13,13,13,11,13,12,13,12,13,13,13,9,13,10,13,10,13,10,13,10,13,12,13,13,13,12,13,12,13,12,13,11,13,10,13,12,13,11,13,12,13,12,13,13,13,12,13,12,13,11,13,8,13,11,13,12,13,11,13,10,13,8,13,8,13,10,13,12,13,9,13,13,13,12,13,11,13,13,13,13,13,11,13,12,13,11,13,13,13,13,13,10,13,11,13,12,13,11,13,10,13,10,13,11,13,10,13,10,13,9,13,10,13,12,13,11,13,9,13,10,13,12,13,11,13,8,13,9,13,9,13,12,13,11,13,12,13,13,13,10,13,13,13,12,13,10,13,11,13,11,13,12,13,10,13,7,13,9,13,8,13,9,13,10,13,8,13,10,13,9
South Of England Commissioning Region,,RXH,Brighton And Sussex University Hospitals NHS Trust,52,45,52,43,52,43,52,43,52,48,52,50,52,47,52,49,52,49,52,49,52,49,52,43,52,46,52,48,52,43,53,49,53,49,53,49,52,41,52,41,52,44,52,45,52,47,52,47,52,47,52,43,52,43,52,47,52,47,52,51,52,49,52,49,52,40,52,44,52,45,52,42,52,44,52,41,52,44,53,44,52,48,52,48,52,46,52,46,52,43,52,40,53,47,52,46,52,44,52,43,52,47,52,47,52,47,53,48,52,48,52,49,52,48,52,47,52,47,52,49,52,48,52,45,53,49,53,50,52,47,52,43,52,46,52,46,52,49,52,51,52,46,53,48,52,44,52,45,52,47,52,48,52,45,53,48,52,48,52,46,52,45,52,45,52,48,52,47,52,44,52,44,52,46,52,47,53,45,52,39,52,42,52,45,52,41,52,41,52,41,52,42,52,47,52,42,52,42,52,42,52,42,52,41
South Of England Commissioning Region,,RXQ,Buckinghamshire Healthcare NHS Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,7,13,6,13,0,0,0,0,0,0,5,15,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Of England Commissioning Region,,RN7,Dartford And Gravesham NHS Trust,10,7,10,6,10,5,10,9,10,9,10,8,10,9,10,10,10,8,10,8,10,10,10,10,10,9,10,10,10,10,10,9,10,9,10,9,10,10,10,9,10,10,10,10,10,8,10,10,10,9,10,10,10,10,10,10,10,9,10,9,10,11,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,8,10,10,10,10,10,10,10,9,10,10,10,9,10,9,10,9,10,10,10,9,10,9,10,9,10,9,10,10,10,10,10,10,10,9,10,8,10,8,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,10,7,10,7,10,10,10,10,10,9,10,8,10,8,10,8,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,10,10,10,10,10,10,10,9,10,10,10,9,10,8,10,10,10,10
South Of England Commissioning Region,,RBD,Dorset County Hospital NHS Foundation Trust,8,5,8,4,8,6,8,6,8,7,8,5,8,5,8,4,8,5,8,6,8,8,8,7,8,4,8,4,8,7,8,5,8,6,8,5,8,6,8,7,8,7,8,8,8,6,8,8,8,5,8,8,8,6,9,9,8,6,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,5,8,6,8,6,8,8,8,8,8,6,8,5,8,3,8,4,8,3,8,2,8,6,8,3,8,3,8,5,8,6,8,5,8,4,8,7,8,6,8,6,8,5,8,5,8,6,8,7,8,8,8,8,8,7,8,8,8,7,8,8,8,7,8,5,8,7,8,5,8,6,8,5,8,4,8,3,8,5,8,4,8,3,8,3,8,6,8,8,8,7,8,7,8,6,8,6,8,7,8,5,8,6,8,6,8,7,8,7,8,7,8,5,8,5,8,6,8,7,8,7,8,7,8,8,8,8,8,7,8,7
South Of England Commissioning Region,,RVV,East Kent Hospitals University NHS Foundation Trust,27,26,27,26,27,27,27,27,27,23,27,23,27,27,27,24,27,25,27,24,27,23,27,24,27,29,27,27,27,28,27,23,27,23,27,23,27,20,27,20,27,23,27,23,27,27,27,20,27,18,27,0,0,0,27,23,27,24,27,26,27,23,27,25,27,22,27,25,27,26,27,25,27,27,27,20,27,20,27,21,27,25,0,0,27,27,27,27,27,27,27,27,27,26,27,24,27,23,27,27,27,24,27,27,27,27,27,26,27,26,27,25,27,25,27,21,27,27,27,23,27,18,27,22,27,24,27,27,27,27,27,25,0,0,27,22,27,23,27,20,27,21,27,24,27,24,27,23,27,27,27,25,27,23,27,25,27,24,27,22,27,21,27,19,27,19,27,22,27,25,29,29,27,24,27,25,27,25,27,26,27,27,27,22,27,20,27,19,27,18,27,18,27,24,27,23,27,24,27,27,27,23,27,19
South Of England Commissioning Region,,RXC,East Sussex Healthcare NHS Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,19,17,19,16,19,13,19,0,19,17,19,16,19,17,19,16,19,17,19,15,19,16,19,17,19,17,0,0,19,17,19,17,19,18,19,19,19,18,19,17,19,18,19,17,19,17,19,17,18,17,19,18,19,17,19,17,19,19,19,16,19,16,19,18,17,16,19,17,19,16,19,16,19,15,19,17,19,16,19,17,19,16,19,18,19,16,19,16,19,17,19,18,19,17,19,17,19,16,19,15,19,17,19,17,19,14,19,3,19,4,19,16,19,14,19,15,19,15,19,13,19,12,19,12,19,13,19,0,19,13,19,13,19,15,19,16,19,13,19,16,19,14,19,17,19,16,19,19,19,19,19,15,19,15,19,14,19,16,19,16
South Of England Commissioning Region,,RDU,Frimley Health NHS Foundation Trust,24,22,24,24,24,24,24,24,24,23,24,22,25,23,24,22,24,23,24,23,24,23,24,24,25,24,26,24,27,22,25,24,25,23,25,23,24,24,24,22,24,22,24,21,24,22,24,22,24,22,24,24,24,24,24,23,24,23,24,24,24,24,24,24,24,23,24,24,24,21,24,24,24,24,24,24,24,22,24,20,24,21,24,13,24,23,24,20,24,20,24,22,24,19,24,22,24,22,24,21,24,24,24,24,24,24,24,24,24,23,24,24,24,23,24,23,24,24,24,24,24,22,24,20,24,24,24,23,24,24,24,24,24,22,24,22,24,23,24,24,24,21,24,22,24,20,24,23,24,24,24,22,24,21,24,22,24,20,24,22,24,22,24,21,24,20,24,20,24,19,24,20,24,20,24,20,24,22,24,22,24,23,24,22,24,22,24,22,24,22,24,24,24,22,24,22,24,20,24,19,24,19,24,19
South Of England Commissioning Region,,RTE,Gloucestershire Hospitals NHS Foundation Trust,22,17,0,0,0,0,0,0,25,24,24,20,25,23,22,22,0,0,0,0,23,20,23,22,23,19,25,22,22,21,0,0,0,0,18,16,18,14,20,16,18,13,18,14,0,0,0,0,18,12,0,0,21,16,21,18,21,17,0,0,0,0,21,18,23,20,22,22,20,20,23,23,21,20,21,20,21,19,23,20,25,24,27,26,26,25,29,20,22,17,22,15,22,20,22,21,22,20,23,19,23,20,21,20,22,17,20,14,20,18,22,20,23,22,21,19,19,17,24,20,24,21,24,22,26,25,24,24,21,21,19,18,21,19,21,21,20,20,21,20,22,22,20,20,18,18,20,18,22,19,22,18,22,19,18,15,18,14,18,15,18,14,24,21,24,22,26,23,23,20,18,17,18,16,22,17,18,13,18,15,18,17,18,18,0,0,0,0,21,19,21,17,23,21,24,22,22,17,0,0,0,0,20,17
South Of England Commissioning Region,,RN3,Great Western Hospitals NHS Foundation Trust,12,10,12,10,12,8,12,8,12,9,12,9,12,11,12,8,12,10,12,10,12,9,12,10,12,11,12,9,12,10,12,11,12,9,12,8,12,7,12,8,12,11,12,9,12,10,12,9,12,9,12,10,12,9,12,11,12,10,12,10,12,7,12,7,12,10,12,11,12,10,12,10,12,10,12,11,12,11,12,9,12,10,12,11,12,11,12,11,12,10,12,10,0,0,12,10,12,11,12,10,12,9,12,8,12,6,12,7,12,9,12,9,12,11,12,9,12,9,12,7,12,9,12,11,12,10,12,10,12,11,12,10,12,11,12,9,12,10,12,9,12,9,12,9,12,10,12,10,12,9,12,8,12,9,12,10,12,8,12,7,12,9,12,10,12,11,12,12,12,11,12,10,12,11,12,12,12,9,12,10,12,7,12,10,12,11,12,7,12,10,12,10,12,7,12,10,12,8,12,9,12,9,12,10
South Of England Commissioning Region,,RN5,Hampshire Hospitals NHS Foundation Trust,23,17,23,14,23,11,23,10,23,13,24,20,24,19,25,20,23,17,23,13,23,14,23,16,23,18,23,13,23,18,23,18,23,15,23,18,23,14,23,15,23,16,23,17,24,19,23,14,23,15,23,16,23,17,24,18,23,19,23,19,24,21,23,20,23,18,23,19,23,18,23,20,23,18,23,18,23,18,23,18,23,18,23,18,23,17,23,15,23,15,23,14,23,17,23,18,24,20,24,20,24,20,24,23,23,15,23,17,23,19,23,17,23,14,23,20,23,19,23,21,23,17,23,18,23,19,26,24,25,23,25,21,25,22,25,21,25,23,25,22,23,19,23,18,23,17,23,18,23,17,23,16,23,16,23,18,23,17,24,18,24,19,24,18,23,17,23,17,23,15,23,18,24,19,25,19,25,20,23,18,23,19,23,20,23,18,23,13,23,13,23,15,23,13,23,15,23,17,23,16,23,14,23,16
South Of England Commissioning Region,,R1F,Isle Of Wight NHS Trust,6,2,6,3,6,3,6,4,6,5,6,4,6,3,6,3,6,6,6,6,6,6,6,6,6,5,7,7,7,7,6,6,7,7,6,6,6,5,6,5,6,6,6,4,6,3,6,4,6,5,6,5,7,7,6,5,7,7,6,6,6,6,6,6,6,6,8,8,6,5,6,4,6,4,6,6,6,6,6,6,6,5,6,4,6,4,6,5,6,5,6,5,6,5,6,4,6,4,6,3,6,3,6,3,6,4,6,3,6,3,6,3,6,3,6,5,6,5,6,5,6,5,6,6,7,7,7,7,7,7,7,7,7,7,6,5,6,5,6,3,6,5,6,6,6,6,6,5,6,6,6,5,6,4,6,5,6,5,6,5,6,5,6,6,6,6,6,4,6,4,6,4,6,4,6,4,6,5,6,6,6,4,6,4,6,5,6,6,7,7,6,5,6,5,6,4,6,4,6,4,6,4,6,4
South Of England Commissioning Region,,RWF,Maidstone And Tunbridge Wells NHS Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,16,12,16,14,16,13,16,12,16,13,16,13,16,13,16,13,16,12,16,12,16,13,16,13,16,14,16,15,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,14,16,15,16,14,16,14,16,14,16,14,16,16,16,14,16,16,16,16,16,16,16,16,16,14,16,15,16,15,16,14,16,13,16,13,16,14,16,15,16,15,16,14,16,14,16,14,16,14,16,13,16,15,16,16,16,14,16,14,16,15,16,13,16,14,16,13,16,12,16,14,16,13,16,13,16,11,16,13,16,14,16,13,16,15,16,16,16,16,16,14,16,12,16,15,16,14,16,14,16,16,16,16,16,13,16,13,16,12,16,12,16,15,16,15,16,16,16,16,16,15,16,16
South Of England Commissioning Region,,RPA,Medway NHS Foundation Trust,29,28,29,27,29,28,29,29,29,28,29,29,29,29,29,29,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,29,29,29,27,29,29,29,29,29,27,29,28,29,29,29,29,29,29,0,0,29,29,29,28,29,28,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,29,29,29,29,29,27,29,26,29,28,29,27,31,31,31,31,31,30,31,27,31,29,31,30,29,28,29,29,29,29,32,32,30,30,31,30,31,30,29,28,32,32,31,31,34,34,36,35,31,31,31,29,29,27,30,30,31,31,33,33,29,25,29,25,29,25,29,22,31,31,29,25,29,29,29,28,29,28,29,27,29,28,30,29,29,27,29,26,30,26,29,27,29,27,29,26,38,38,29,29,31,30,29,29,29,28,29,28,37,36,34,33,30,29,32,32,34,33,29,27,29,26,30,27
South Of England Commissioning Region,,RVJ,North Bristol NHS Trust,39,36,39,37,39,37,39,37,41,41,39,39,39,38,39,38,40,40,40,40,40,40,40,39,40,38,40,38,40,38,40,35,40,36,40,36,40,36,40,38,40,36,40,37,40,34,40,33,40,33,40,35,40,35,40,35,40,37,40,33,40,35,40,33,40,30,40,32,40,35,40,34,40,34,40,38,40,38,40,35,40,35,40,34,40,34,40,34,40,34,40,32,40,35,40,37,40,34,40,35,40,36,40,38,40,37,40,37,40,35,40,34,40,38,40,36,40,35,40,39,40,0,40,40,40,39,40,33,40,33,40,33,40,33,40,31,40,31,40,35,40,35,40,26,40,27,40,30,40,38,40,37,40,35,40,35,40,39,40,37,40,36,40,34,40,34,40,37,40,39,40,39,40,37,40,37,40,37,40,38,40,40,40,37,40,37,40,35,40,38,40,35,40,35,40,34,40,34,40,36,40,34,40,36
South Of England Commissioning Region,,RBZ,Northern Devon Healthcare NHS Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Of England Commissioning Region,,RTH,Oxford University Hospitals NHS Trust,64,48,64,53,64,48,64,51,64,56,64,52,0,0,64,53,64,52,64,46,64,48,64,52,64,56,64,54,64,54,64,54,64,52,64,48,0,0,64,53,64,52,64,50,64,46,64,40,64,40,64,41,64,41,64,48,64,49,64,48,64,48,65,45,64,42,64,46,0,0,64,54,64,51,64,46,64,51,64,54,64,51,64,47,64,48,64,48,64,44,64,42,64,45,64,47,64,49,64,43,64,45,64,39,64,37,64,45,64,46,64,48,64,48,64,44,64,43,64,44,64,52,64,55,64,49,64,48,64,49,64,46,64,44,64,47,64,47,64,40,64,45,64,40,64,39,64,44,64,49,64,50,64,45,64,41,64,43,64,43,64,38,64,46,0,0,64,50,64,44,64,39,64,39,64,40,64,44,64,46,64,44,64,45,64,44,64,39,64,42,64,47,64,48,64,47,64,52,64,49,64,48,64,45
South Of England Commissioning Region,,RK9,Plymouth Hospitals NHS Trust,42,30,42,35,42,35,42,31,42,29,42,31,42,32,42,35,42,33,42,28,42,27,42,28,42,31,42,35,42,37,42,31,42,33,42,32,42,30,42,34,42,33,42,37,42,31,42,30,42,23,42,25,42,22,42,24,42,29,42,33,42,30,42,30,42,29,42,24,42,35,42,32,42,35,42,33,42,30,42,31,42,30,42,29,42,31,42,31,42,29,42,26,42,30,42,31,42,30,42,34,42,32,42,27,42,30,42,31,42,34,42,29,42,32,42,28,42,25,42,23,42,29,42,28,42,29,42,36,42,32,42,28,42,24,42,27,42,31,42,36,42,26,42,27,42,25,42,22,42,25,42,25,42,27,42,27,42,27,42,24,42,24,42,29,42,29,42,32,42,33,42,28,42,30,42,27,42,29,42,30,42,26,42,30,42,32,42,31,42,24,42,28,42,30,42,30,42,27,42,28,42,25,42,26
South Of England Commissioning Region,,RD3,Poole Hospital NHS Foundation Trust,11,8,11,7,11,8,11,10,11,9,11,10,11,10,11,10,11,10,11,9,11,11,11,11,11,10,11,9,11,8,11,9,11,9,11,10,11,9,11,10,11,10,11,9,11,9,11,9,11,8,11,10,11,10,11,10,11,10,11,11,11,11,11,10,11,11,11,11,11,11,11,9,11,11,11,10,11,9,11,9,11,9,11,9,11,8,11,7,11,8,11,7,11,7,11,8,11,7,11,5,11,6,11,9,11,10,11,8,11,8,11,10,11,10,11,10,11,6,11,7,11,11,11,10,11,8,11,9,11,7,11,9,11,9,11,10,11,11,11,11,11,9,11,8,11,9,11,10,11,9,11,10,11,9,11,10,11,11,11,10,11,9,11,9,11,11,11,9,11,9,11,6,11,8,11,8,11,8,11,7,11,8,11,6,11,9,11,7,11,6,11,7,11,7,11,8,11,8,11,7,11,8,11,7
South Of England Commissioning Region,,RHU,Portsmouth Hospitals NHS Trust,19,18,19,16,19,16,19,14,19,15,19,14,19,17,19,15,19,15,19,15,19,14,19,18,19,15,19,16,19,17,19,16,19,16,19,16,19,17,19,15,19,17,19,17,19,18,19,16,19,18,19,19,19,19,19,16,19,18,19,12,19,19,19,16,19,16,19,17,19,15,19,16,19,18,19,19,19,16,19,17,19,17,19,17,19,17,19,18,19,19,19,17,19,18,19,18,19,18,19,18,19,19,19,18,19,17,19,16,19,16,19,16,19,15,19,14,19,19,19,16,19,16,19,15,19,17,19,15,19,19,19,19,19,15,19,15,19,17,19,17,19,16,19,16,19,19,19,16,19,16,19,17,19,13,19,14,19,19,19,15,19,14,19,14,19,15,19,16,19,15,19,14,19,14,19,14,19,14,19,14,19,15,19,14,19,14,19,14,19,16,19,16,19,17,19,16,19,16,19,16,19,15,19,16
