,,,,20-Nov-17,,,21-Nov-17,,,22-Nov-17,,,23-Nov-17,,,24-Nov-17,,,25-Nov-17,,,26-Nov-17,,,27-Nov-17,,,28-Nov-17,,,29-Nov-17,,,30-Nov-17,,,01-Dec-17,,,02-Dec-17,,,03-Dec-17,,,04-Dec-17,,,05-Dec-17,,,06-Dec-17,,,07-Dec-17,,,08-Dec-17,,,09-Dec-17,,,10-Dec-17,,,11-Dec-17,,,12-Dec-17,,,13-Dec-17,,,14-Dec-17,,,15-Dec-17,,,16-Dec-17,,,17-Dec-17,,,18-Dec-17,,,19-Dec-17,,,20-Dec-17,,,21-Dec-17,,,22-Dec-17,,,23-Dec-17,,,24-Dec-17,,,25-Dec-17,,,26-Dec-17,,,27-Dec-17,,,28-Dec-17,,,29-Dec-17,,,30-Dec-17,,,31-Dec-17,,,01-Jan-18,,,02-Jan-18,,,03-Jan-18,,,04-Jan-18,,,05-Jan-18,,,06-Jan-18,,,07-Jan-18,,,08-Jan-18,,,09-Jan-18,,,10-Jan-18,,,11-Jan-18,,,12-Jan-18,,,13-Jan-18,,,14-Jan-18,,,15-Jan-18,,,16-Jan-18,,,17-Jan-18,,,18-Jan-18,,,19-Jan-18,,,20-Jan-18,,,21-Jan-18,,,22-Jan-18,,,23-Jan-18,,,24-Jan-18,,,25-Jan-18,,,26-Jan-18,,,27-Jan-18,,,28-Jan-18,,,29-Jan-18,,,30-Jan-18,,,31-Jan-18,,,01-Feb-18,,,02-Feb-18,,,03-Feb-18,,,04-Feb-18,,,05-Feb-18,,,06-Feb-18,,,07-Feb-18,,,08-Feb-18,,,09-Feb-18,,,10-Feb-18,,,11-Feb-18,,,12-Feb-18,,,13-Feb-18,,,14-Feb-18,,,15-Feb-18,,,16-Feb-18,,,17-Feb-18,,,18-Feb-18,,,19-Feb-18,,,20-Feb-18,,,21-Feb-18,,,22-Feb-18,,,23-Feb-18,,,24-Feb-18,,,25-Feb-18,,,26-Feb-18,,,27-Feb-18,,,28-Feb-18,,,01-Mar-18,,,02-Mar-18,,,03-Mar-18,,,04-Mar-18,,
Midlands And East Of England Commissioning Region,,RAJ,Southend University Hospital NHS Foundation Trust,23,23,100.0%,22,19,86.4%,23,23,100.0%,22,20,90.9%,22,19,86.4%,22,20,90.9%,22,21,95.5%,22,20,90.9%,22,20,90.9%,23,23,100.0%,22,16,72.7%,22,17,77.3%,22,21,95.5%,22,20,90.9%,22,21,95.5%,22,22,100.0%,25,25,100.0%,23,23,100.0%,22,19,86.4%,22,18,81.8%,22,20,90.9%,22,20,90.9%,22,20,90.9%,22,20,90.9%,22,21,95.5%,22,19,86.4%,22,18,81.8%,24,24,100.0%,22,19,86.4%,22,21,95.5%,22,19,86.4%,22,19,86.4%,22,17,77.3%,22,18,81.8%,22,19,86.4%,22,21,95.5%,22,22,100.0%,23,20,87.0%,27,25,92.6%,22,20,90.9%,22,21,95.5%,22,21,95.5%,22,20,90.9%,22,18,81.8%,23,23,100.0%,23,23,100.0%,22,20,90.9%,22,22,100.0%,22,20,90.9%,22,22,100.0%,24,24,100.0%,24,24,100.0%,22,21,95.5%,22,19,86.4%,22,22,100.0%,22,21,95.5%,25,25,100.0%,22,22,100.0%,22,20,90.9%,24,24,100.0%,22,22,100.0%,24,24,100.0%,24,24,100.0%,22,20,90.9%,23,23,100.0%,22,22,100.0%,22,22,100.0%,22,22,100.0%,22,21,95.5%,22,20,90.9%,23,23,100.0%,22,21,95.5%,22,18,81.8%,22,18,81.8%,22,21,95.5%,22,22,100.0%,22,21,95.5%,22,21,95.5%,22,20,90.9%,23,23,100.0%,24,24,100.0%,23,23,100.0%,22,22,100.0%,22,19,86.4%,22,20,90.9%,22,20,90.9%,22,20,90.9%,24,24,100.0%,22,21,95.5%,22,20,90.9%,22,20,90.9%,24,24,100.0%,22,22,100.0%,22,22,100.0%,22,20,90.9%,22,20,90.9%,22,20,90.9%,22,18,81.8%,22,18,81.8%,22,20,90.9%,22,22,100.0%,22,19,86.4%,22,19,86.4%,22,17,77.3%,22,19,86.4%
Midlands And East Of England Commissioning Region,,RNA,The Dudley Group NHS Foundation Trust,20,17,85.0%,20,18,90.0%,21,20,95.2%,21,20,95.2%,22,22,100.0%,21,19,90.5%,23,20,87.0%,23,20,87.0%,24,23,95.8%,25,23,92.0%,23,18,78.3%,23,17,73.9%,23,18,78.3%,23,19,82.6%,23,22,95.7%,23,21,91.3%,24,23,95.8%,24,23,95.8%,22,21,95.5%,25,25,100.0%,23,23,100.0%,24,24,100.0%,20,18,90.0%,23,22,95.7%,24,22,91.7%,21,17,81.0%,21,17,81.0%,22,18,81.8%,22,21,95.5%,24,24,100.0%,23,23,100.0%,23,23,100.0%,24,24,100.0%,20,20,100.0%,20,17,85.0%,21,19,90.5%,23,20,87.0%,23,20,87.0%,23,22,95.7%,24,24,100.0%,22,19,86.4%,21,16,76.2%,20,16,80.0%,22,20,90.9%,22,22,100.0%,21,20,95.2%,23,23,100.0%,22,19,86.4%,23,22,95.7%,23,19,82.6%,23,18,78.3%,22,17,77.3%,21,17,81.0%,21,17,81.0%,22,18,81.8%,22,18,81.8%,22,15,68.2%,21,17,81.0%,22,19,86.4%,22,17,77.3%,22,20,90.9%,23,19,82.6%,23,19,82.6%,21,17,81.0%,21,20,95.2%,22,21,95.5%,22,22,100.0%,21,19,90.5%,20,19,95.0%,20,17,85.0%,20,17,85.0%,22,19,86.4%,23,21,91.3%,23,22,95.7%,23,23,100.0%,23,21,91.3%,23,21,91.3%,23,23,100.0%,21,20,95.2%,23,20,87.0%,22,20,90.9%,22,21,95.5%,25,25,100.0%,23,20,87.0%,23,21,91.3%,21,18,85.7%,23,22,95.7%,23,21,91.3%,23,20,87.0%,23,21,91.3%,22,16,72.7%,23,17,73.9%,22,16,72.7%,20,16,80.0%,21,18,85.7%,24,20,83.3%,23,20,87.0%,23,22,95.7%,22,21,95.5%,22,19,86.4%,22,21,95.5%,22,18,81.8%,22,15,68.2%,21,16,76.2%,22,18,81.8%
Midlands And East Of England Commissioning Region,,RQW,The Princess Alexandra Hospital NHS Trust,10,8,80.0%,10,10,100.0%,10,7,70.0%,10,8,80.0%,10,10,100.0%,10,9,90.0%,10,10,100.0%,10,9,90.0%,10,8,80.0%,10,10,100.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,10,100.0%,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,10,9,90.0%,10,8,80.0%,10,7,70.0%,10,10,100.0%,0,0,-,0,0,-,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,7,70.0%,10,9,90.0%,10,9,90.0%,10,5,50.0%,10,4,40.0%,10,4,40.0%,10,6,60.0%,10,6,60.0%,10,7,70.0%,10,6,60.0%,10,6,60.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,8,80.0%,10,8,80.0%,10,7,70.0%,10,10,100.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,8,80.0%,10,9,90.0%,10,10,100.0%,10,10,100.0%,10,8,80.0%,10,9,90.0%,10,7,70.0%,10,7,70.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,10,100.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,7,70.0%,10,8,80.0%,10,8,80.0%,10,7,70.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%
Midlands And East Of England Commissioning Region,,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",13,9,69.2%,13,9,69.2%,13,10,76.9%,13,12,92.3%,13,12,92.3%,13,12,92.3%,13,9,69.2%,13,9,69.2%,13,11,84.6%,13,10,76.9%,13,12,92.3%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,10,76.9%,13,8,61.5%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,8,61.5%,13,8,61.5%,13,10,76.9%,13,11,84.6%,13,9,69.2%,13,10,76.9%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,9,69.2%,13,10,76.9%,13,11,84.6%,13,8,61.5%,13,6,46.2%,13,8,61.5%,8,4,50.0%,13,7,53.8%,13,7,53.8%,13,11,84.6%,0,0,-,13,7,53.8%,13,10,76.9%,13,8,61.5%,13,8,61.5%,13,10,76.9%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,10,76.9%,13,9,69.2%,13,8,61.5%,13,10,76.9%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,12,92.3%,13,12,92.3%,13,11,84.6%,13,10,76.9%,13,10,76.9%,13,12,92.3%,13,12,92.3%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,12,92.3%,13,7,53.8%,13,7,53.8%,13,8,61.5%,13,10,76.9%,13,9,69.2%,13,9,69.2%,13,13,100.0%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,10,76.9%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,10,76.9%,13,11,84.6%,13,10,76.9%,13,12,92.3%,13,12,92.3%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,12,92.3%,13,10,76.9%,13,11,84.6%,13,11,84.6%,13,8,61.5%,13,12,92.3%,0,0,#DIV/0!,13,12,92.3%,13,12,92.3%,13,13,100.0%,14,14,100.0%,13,11,84.6%,13,11,84.6%,13,10,76.9%
Midlands And East Of England Commissioning Region,,RL4,The Royal Wolverhampton NHS Trust,28,17,60.7%,28,21,75.0%,28,17,60.7%,28,17,60.7%,28,18,64.3%,28,15,53.6%,28,19,67.9%,28,13,46.4%,28,14,50.0%,28,11,39.3%,28,15,53.6%,28,14,50.0%,28,13,46.4%,28,18,64.3%,28,19,67.9%,28,17,60.7%,28,21,75.0%,29,19,65.5%,28,22,78.6%,28,21,75.0%,28,19,67.9%,28,19,67.9%,28,14,50.0%,28,22,78.6%,28,20,71.4%,28,17,60.7%,0,0,-,28,20,71.4%,28,22,78.6%,28,22,78.6%,28,16,57.1%,29,19,65.5%,29,19,65.5%,29,11,37.9%,29,12,41.4%,29,12,41.4%,29,14,48.3%,28,15,53.6%,28,17,60.7%,29,15,51.7%,29,15,51.7%,29,14,48.3%,28,9,32.1%,28,17,60.7%,28,18,64.3%,28,19,67.9%,28,20,71.4%,28,18,64.3%,28,16,57.1%,28,16,57.1%,28,18,64.3%,28,18,64.3%,28,21,75.0%,28,18,64.3%,28,17,60.7%,28,16,57.1%,28,19,67.9%,28,19,67.9%,28,21,75.0%,28,18,64.3%,0,0,-,0,0,-,28,16,57.1%,28,16,57.1%,28,15,53.6%,28,16,57.1%,29,17,58.6%,29,17,58.6%,29,12,41.4%,28,12,42.9%,28,15,53.6%,28,18,64.3%,28,16,57.1%,29,20,69.0%,29,16,55.2%,29,12,41.4%,28,18,64.3%,28,20,71.4%,28,17,60.7%,28,21,75.0%,28,17,60.7%,28,18,64.3%,0,0,-,28,16,57.1%,28,21,75.0%,28,17,60.7%,28,20,71.4%,29,22,75.9%,29,22,75.9%,29,18,62.1%,28,16,57.1%,28,18,64.3%,28,19,67.9%,28,14,50.0%,28,15,53.6%,28,16,57.1%,28,13,46.4%,28,14,50.0%,28,17,60.7%,28,17,60.7%,29,17,58.6%,29,18,62.1%,29,18,62.1%,29,16,55.2%,28,17,60.7%
Midlands And East Of England Commissioning Region,,RWD,United Lincolnshire Hospitals NHS Trust,31,23,74.2%,31,24,77.4%,31,27,87.1%,32,27,84.4%,31,23,74.2%,31,21,67.7%,31,21,67.7%,31,24,77.4%,31,24,77.4%,31,23,74.2%,31,24,77.4%,31,16,51.6%,31,20,64.5%,31,24,77.4%,31,23,74.2%,31,26,83.9%,32,26,81.3%,31,25,80.6%,17,15,88.2%,31,22,71.0%,31,23,74.2%,31,23,74.2%,32,26,81.3%,33,29,87.9%,33,28,84.8%,32,25,78.1%,32,25,78.1%,32,31,96.9%,32,27,84.4%,31,24,77.4%,33,27,81.8%,33,26,78.8%,33,27,81.8%,32,22,68.8%,31,20,64.5%,32,20,62.5%,31,17,54.8%,32,22,68.8%,31,25,80.6%,32,24,75.0%,31,22,71.0%,31,21,67.7%,31,15,48.4%,31,25,80.6%,31,20,64.5%,31,24,77.4%,32,23,71.9%,31,25,80.6%,32,7,21.9%,33,31,93.9%,33,29,87.9%,31,27,87.1%,31,27,87.1%,32,29,90.6%,31,26,83.9%,32,28,87.5%,32,29,90.6%,31,25,80.6%,32,29,90.6%,32,25,78.1%,32,25,78.1%,31,24,77.4%,32,24,75.0%,32,23,71.9%,33,28,84.8%,32,27,84.4%,32,28,87.5%,31,25,80.6%,31,23,74.2%,31,24,77.4%,31,23,74.2%,31,23,74.2%,31,21,67.7%,31,24,77.4%,31,21,67.7%,31,19,61.3%,31,22,71.0%,32,26,81.3%,31,20,64.5%,31,23,74.2%,31,27,87.1%,31,26,83.9%,32,24,75.0%,32,22,68.8%,34,25,73.5%,31,22,71.0%,31,24,77.4%,31,24,77.4%,31,27,87.1%,31,24,77.4%,31,24,77.4%,31,24,77.4%,31,27,87.1%,31,25,80.6%,32,26,81.3%,31,23,74.2%,31,21,67.7%,31,21,67.7%,31,23,74.2%,31,24,77.4%,31,29,93.5%,31,29,93.5%,31,24,77.4%,31,25,80.6%,31,25,80.6%
Midlands And East Of England Commissioning Region,,RRK,University Hospitals Birmingham NHS Foundation Trust,74,74,100.0%,76,76,100.0%,71,70,98.6%,71,70,98.6%,72,71,98.6%,76,76,100.0%,77,75,97.4%,75,75,100.0%,76,76,100.0%,76,76,100.0%,76,76,100.0%,72,71,98.6%,68,64,94.1%,68,65,95.6%,75,70,93.3%,73,70,95.9%,71,71,100.0%,69,68,98.6%,72,68,94.4%,70,68,97.1%,70,65,92.9%,65,62,95.4%,65,60,92.3%,68,68,100.0%,69,68,98.6%,69,68,98.6%,72,71,98.6%,67,64,95.5%,68,66,97.1%,69,69,100.0%,71,68,95.8%,73,69,94.5%,63,62,98.4%,69,62,89.9%,64,55,85.9%,58,53,91.4%,59,58,98.3%,67,64,95.5%,69,66,95.7%,70,66,94.3%,72,72,100.0%,69,69,100.0%,68,67,98.5%,70,70,100.0%,72,71,98.6%,71,67,94.4%,75,74,98.7%,76,76,100.0%,77,76,98.7%,75,75,100.0%,78,78,100.0%,79,78,98.7%,73,72,98.6%,75,73,97.3%,73,72,98.6%,75,75,100.0%,75,75,100.0%,74,74,100.0%,73,73,100.0%,68,68,100.0%,72,72,100.0%,71,70,98.6%,71,71,100.0%,71,71,100.0%,76,75,98.7%,74,73,98.6%,74,74,100.0%,73,72,98.6%,72,72,100.0%,74,74,100.0%,77,77,100.0%,75,74,98.7%,76,74,97.4%,75,68,90.7%,72,68,94.4%,75,73,97.3%,78,77,98.7%,76,71,93.4%,76,74,97.4%,68,68,100.0%,75,75,100.0%,75,75,100.0%,72,72,100.0%,73,73,100.0%,74,74,100.0%,78,75,96.2%,70,70,100.0%,70,70,100.0%,72,71,98.6%,72,72,100.0%,70,70,100.0%,72,72,100.0%,68,66,97.1%,69,69,100.0%,74,70,94.6%,77,76,98.7%,75,74,98.7%,77,76,98.7%,75,75,100.0%,75,75,100.0%,75,75,100.0%,75,75,100.0%,67,67,100.0%,70,69,98.6%,72,70,97.2%
Midlands And East Of England Commissioning Region,,RKB,University Hospitals Coventry And Warwickshire NHS Trust,37,34,91.9%,37,36,97.3%,37,35,94.6%,37,31,83.8%,37,36,97.3%,37,36,97.3%,37,34,91.9%,37,33,89.2%,37,32,86.5%,37,33,89.2%,37,35,94.6%,37,35,94.6%,74,70,94.6%,37,34,91.9%,37,36,97.3%,37,37,100.0%,37,35,94.6%,37,36,97.3%,37,35,94.6%,37,30,81.1%,37,33,89.2%,37,35,94.6%,37,37,100.0%,37,36,97.3%,37,33,89.2%,37,35,94.6%,37,33,89.2%,37,34,91.9%,37,35,94.6%,37,35,94.6%,37,32,86.5%,37,34,91.9%,37,34,91.9%,37,33,89.2%,37,32,86.5%,37,34,91.9%,37,35,94.6%,37,35,94.6%,37,36,97.3%,37,34,91.9%,37,32,86.5%,37,33,89.2%,37,36,97.3%,37,36,97.3%,37,34,91.9%,37,36,97.3%,37,37,100.0%,37,36,97.3%,37,37,100.0%,37,36,97.3%,37,36,97.3%,37,35,94.6%,37,36,97.3%,37,34,91.9%,37,34,91.9%,37,36,97.3%,37,37,100.0%,37,36,97.3%,37,37,100.0%,37,37,100.0%,37,37,100.0%,37,37,100.0%,37,36,97.3%,37,35,94.6%,37,36,97.3%,37,37,100.0%,37,37,100.0%,37,35,94.6%,37,37,100.0%,37,37,100.0%,37,35,94.6%,37,35,94.6%,37,36,97.3%,37,35,94.6%,37,37,100.0%,37,37,100.0%,37,37,100.0%,37,36,97.3%,37,37,100.0%,37,36,97.3%,37,35,94.6%,37,37,100.0%,37,35,94.6%,37,36,97.3%,37,36,97.3%,37,37,100.0%,37,36,97.3%,37,36,97.3%,37,36,97.3%,37,35,94.6%,37,37,100.0%,37,36,97.3%,37,37,100.0%,37,36,97.3%,37,36,97.3%,37,36,97.3%,37,36,97.3%,37,36,97.3%,37,35,94.6%,37,36,97.3%,37,36,97.3%,37,35,94.6%,37,37,100.0%,37,34,91.9%,37,36,97.3%
Midlands And East Of England Commissioning Region,,RWE,University Hospitals Of Leicester NHS Trust,80,53,66.3%,80,57,71.3%,80,57,71.3%,80,56,70.0%,80,51,63.8%,80,49,61.3%,80,51,63.8%,80,49,61.3%,80,55,68.8%,80,54,67.5%,80,57,71.3%,80,54,67.5%,80,51,63.8%,80,48,60.0%,80,54,67.5%,80,60,75.0%,80,57,71.3%,80,61,76.3%,80,56,70.0%,80,55,68.8%,80,48,60.0%,80,58,72.5%,80,61,76.3%,80,59,73.8%,80,57,71.3%,80,57,71.3%,80,54,67.5%,80,54,67.5%,80,60,75.0%,80,59,73.8%,80,57,71.3%,80,55,68.8%,80,51,63.8%,80,54,67.5%,80,46,57.5%,80,44,55.0%,80,50,62.5%,80,51,63.8%,80,57,71.3%,80,59,73.8%,80,53,66.3%,80,52,65.0%,80,53,66.3%,80,56,70.0%,80,55,68.8%,80,56,70.0%,80,58,72.5%,80,59,73.8%,80,57,71.3%,80,63,78.8%,80,66,82.5%,80,66,82.5%,80,67,83.8%,80,67,83.8%,80,63,78.8%,80,57,71.3%,80,61,76.3%,80,55,68.8%,80,66,82.5%,80,67,83.8%,80,63,78.8%,80,61,76.3%,80,59,73.8%,80,61,76.3%,80,58,72.5%,80,66,82.5%,80,65,81.3%,80,60,75.0%,80,59,73.8%,80,60,75.0%,80,67,83.8%,80,62,77.5%,80,63,78.8%,80,61,76.3%,80,66,82.5%,80,58,72.5%,80,57,71.3%,80,63,78.8%,80,65,81.3%,80,65,81.3%,80,62,77.5%,80,60,75.0%,80,56,70.0%,80,54,67.5%,80,49,61.3%,80,48,60.0%,80,55,68.8%,80,59,73.8%,80,64,80.0%,80,64,80.0%,80,62,77.5%,80,69,86.3%,80,64,80.0%,80,64,80.0%,80,63,78.8%,80,60,75.0%,80,61,76.3%,80,57,71.3%,80,71,88.8%,80,72,90.0%,80,68,85.0%,80,70,87.5%,80,59,73.8%,80,59,73.8%,80,61,76.3%
Midlands And East Of England Commissioning Region,,RJE,University Hospitals Of North Midlands NHS Trust,71,63,88.7%,72,65,90.3%,72,67,93.1%,75,74,98.7%,0,0,-,0,0,-,0,0,-,73,66,90.4%,72,69,95.8%,77,69,89.6%,71,68,95.8%,71,68,95.8%,72,68,94.4%,74,71,95.9%,76,72,94.7%,74,65,87.8%,76,69,90.8%,75,67,89.3%,75,71,94.7%,75,69,92.0%,75,69,92.0%,77,68,88.3%,78,72,92.3%,78,69,88.5%,77,68,88.3%,78,71,91.0%,76,65,85.5%,76,62,81.6%,76,63,82.9%,72,62,86.1%,72,64,88.9%,72,61,84.7%,69,62,89.9%,68,57,83.8%,69,55,79.7%,71,57,80.3%,68,54,79.4%,73,61,83.6%,78,71,91.0%,78,70,89.7%,75,68,90.7%,0,0,-,77,70,90.9%,80,68,85.0%,80,69,86.3%,80,73,91.3%,80,73,91.3%,80,74,92.5%,80,76,95.0%,81,74,91.4%,80,71,88.8%,80,73,91.3%,80,71,88.8%,74,68,91.9%,76,69,90.8%,75,69,92.0%,76,72,94.7%,78,67,85.9%,80,70,87.5%,80,73,91.3%,80,80,100.0%,80,73,91.3%,80,71,88.8%,80,71,88.8%,80,70,87.5%,82,81,98.8%,86,83,96.5%,81,80,98.8%,81,81,100.0%,76,74,97.4%,79,77,97.5%,79,76,96.2%,77,71,92.2%,76,72,94.7%,80,79,98.8%,76,75,98.7%,73,72,98.6%,80,75,93.8%,80,74,92.5%,80,74,92.5%,80,72,90.0%,80,72,90.0%,80,76,95.0%,80,76,95.0%,80,74,92.5%,80,73,91.3%,78,70,89.7%,80,66,82.5%,76,69,90.8%,80,68,85.0%,80,71,88.8%,80,75,93.8%,80,72,90.0%,78,76,97.4%,79,75,94.9%,79,73,92.4%,80,77,96.3%,80,72,90.0%,80,74,92.5%,80,69,86.3%,80,74,92.5%,80,73,91.3%,80,70,87.5%,80,68,85.0%,80,66,82.5%
Midlands And East Of England Commissioning Region,,RBK,Walsall Healthcare NHS Trust,13,12,92.3%,13,12,92.3%,13,13,100.0%,13,13,100.0%,13,10,76.9%,13,12,92.3%,14,14,100.0%,13,13,100.0%,13,13,100.0%,13,12,92.3%,13,9,69.2%,13,10,76.9%,13,11,84.6%,13,11,84.6%,13,12,92.3%,13,11,84.6%,13,12,92.3%,9,9,100.0%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,12,92.3%,15,15,100.0%,13,11,84.6%,14,14,100.0%,14,14,100.0%,14,12,85.7%,13,9,69.2%,13,9,69.2%,13,11,84.6%,13,11,84.6%,13,13,100.0%,13,13,100.0%,13,12,92.3%,13,11,84.6%,13,13,100.0%,13,11,84.6%,14,14,100.0%,15,15,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,12,92.3%,14,14,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,11,84.6%,13,11,84.6%,13,12,92.3%,13,12,92.3%,13,10,76.9%,13,13,100.0%,16,16,100.0%,13,11,84.6%,14,14,100.0%,13,11,84.6%,13,10,76.9%,14,14,100.0%,13,13,100.0%,13,12,92.3%,13,11,84.6%,13,13,100.0%,13,13,100.0%,13,0,0.0%,13,13,100.0%,14,14,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,13,100.0%,14,14,100.0%,13,13,100.0%,13,13,100.0%,14,14,100.0%,13,12,92.3%,15,15,100.0%,13,13,100.0%,16,16,100.0%,14,14,100.0%,14,14,100.0%,14,14,100.0%,15,15,100.0%,14,14,100.0%,13,13,100.0%,13,12,92.3%,13,13,100.0%,13,13,100.0%,15,15,100.0%,14,14,100.0%,13,11,84.6%,13,12,92.3%,13,10,76.9%,13,13,100.0%,13,13,100.0%,13,10,76.9%,13,12,92.3%,13,12,92.3%,13,13,100.0%,13,13,100.0%,13,13,100.0%,13,10,76.9%
Midlands And East Of England Commissioning Region,,RWG,West Hertfordshire Hospitals NHS Trust,19,15,78.9%,19,13,68.4%,19,13,68.4%,19,13,68.4%,19,12,63.2%,19,12,63.2%,19,13,68.4%,19,19,100.0%,19,13,68.4%,19,12,63.2%,19,13,68.4%,19,16,84.2%,19,14,73.7%,19,19,100.0%,19,14,73.7%,19,17,89.5%,19,14,73.7%,19,13,68.4%,19,12,63.2%,19,14,73.7%,19,17,89.5%,19,18,94.7%,19,17,89.5%,19,16,84.2%,19,18,94.7%,19,14,73.7%,19,19,100.0%,19,17,89.5%,19,15,78.9%,19,16,84.2%,19,14,73.7%,19,14,73.7%,19,17,89.5%,19,14,73.7%,19,13,68.4%,19,15,78.9%,19,12,63.2%,19,13,68.4%,19,15,78.9%,19,16,84.2%,19,17,89.5%,19,16,84.2%,19,16,84.2%,19,15,78.9%,19,16,84.2%,19,15,78.9%,19,12,63.2%,19,14,73.7%,19,15,78.9%,19,14,73.7%,19,13,68.4%,19,15,78.9%,19,15,78.9%,19,17,89.5%,19,19,100.0%,19,17,89.5%,19,19,100.0%,19,15,78.9%,19,14,73.7%,19,11,57.9%,19,11,57.9%,19,16,84.2%,19,16,84.2%,19,18,94.7%,19,17,89.5%,19,18,94.7%,19,17,89.5%,19,17,89.5%,19,15,78.9%,19,16,84.2%,19,17,89.5%,19,16,84.2%,19,12,63.2%,19,15,78.9%,19,14,73.7%,19,13,68.4%,19,14,73.7%,19,14,73.7%,19,14,73.7%,19,14,73.7%,19,14,73.7%,19,14,73.7%,19,13,68.4%,19,13,68.4%,19,13,68.4%,19,11,57.9%,19,8,42.1%,19,11,57.9%,19,16,84.2%,19,15,78.9%,19,16,84.2%,19,16,84.2%,19,16,84.2%,19,16,84.2%,19,17,89.5%,18,18,100.0%,19,15,78.9%,19,15,78.9%,19,16,84.2%,19,14,73.7%,19,14,73.7%,19,18,94.7%,19,14,73.7%,19,14,73.7%,19,15,78.9%
Midlands And East Of England Commissioning Region,,RGR,West Suffolk NHS Foundation Trust,9,6,66.7%,9,6,66.7%,9,6,66.7%,9,8,88.9%,9,6,66.7%,9,7,77.8%,9,9,100.0%,9,9,100.0%,9,7,77.8%,9,6,66.7%,9,6,66.7%,9,7,77.8%,9,9,100.0%,9,8,88.9%,9,6,66.7%,9,6,66.7%,9,8,88.9%,9,8,88.9%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,4,44.4%,9,4,44.4%,9,5,55.6%,9,7,77.8%,9,5,55.6%,9,7,77.8%,9,6,66.7%,9,6,66.7%,9,6,66.7%,9,8,88.9%,9,7,77.8%,9,7,77.8%,9,5,55.6%,9,7,77.8%,9,7,77.8%,9,7,77.8%,10,10,100.0%,9,8,88.9%,9,8,88.9%,9,8,88.9%,9,8,88.9%,11,11,100.0%,11,11,100.0%,9,9,100.0%,10,10,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,18,18,100.0%,0,0,-,9,7,77.8%,9,8,88.9%,9,7,77.8%,9,6,66.7%,9,6,66.7%,9,4,44.4%,9,5,55.6%,9,5,55.6%,9,3,33.3%,9,3,33.3%,9,2,22.2%,9,2,22.2%,9,3,33.3%,9,4,44.4%,9,4,44.4%,9,6,66.7%,10,10,100.0%,9,9,100.0%,9,7,77.8%,9,5,55.6%,9,7,77.8%,9,7,77.8%,9,7,77.8%,9,7,77.8%,9,9,100.0%,9,7,77.8%,9,5,55.6%,9,7,77.8%,9,8,88.9%,9,6,66.7%,9,7,77.8%,9,7,77.8%,9,6,66.7%,9,2,22.2%,9,5,55.6%,9,7,77.8%,9,8,88.9%,9,7,77.8%,9,9,100.0%,9,7,77.8%,9,6,66.7%,9,9,100.0%,9,7,77.8%,9,7,77.8%,9,7,77.8%,9,8,88.9%,9,7,77.8%,9,8,88.9%,9,8,88.9%,9,8,88.9%
